Date,Close
27-12-2019,164.979996
30-12-2019,162.440002
31-12-2019,162.639999
02-01-2020,166.990005
03-01-2020,166.169998
06-01-2020,173.449997
07-01-2020,176
08-01-2020,177.330002
09-01-2020,179.600006
10-01-2020,180.199997
13-01-2020,183.850006
14-01-2020,182.119995
15-01-2020,181.059998
16-01-2020,182.690002
17-01-2020,182.229996
21-01-2020,185.270004
22-01-2020,182.75
23-01-2020,183.979996
24-01-2020,182.110001
27-01-2020,180.710007
28-01-2020,182.850006
29-01-2020,181.770004
30-01-2020,185.669998
31-01-2020,182.309998
03-02-2020,185.419998
04-02-2020,188.339996
05-02-2020,185.490005
06-02-2020,186.729996
07-02-2020,185.720001
10-02-2020,189.119995
11-02-2020,189.110001
12-02-2020,189.460007
13-02-2020,188.639999
14-02-2020,189.949997
18-02-2020,191.089996
19-02-2020,192.869995
20-02-2020,193.360001
21-02-2020,189.5
24-02-2020,185.940002
25-02-2020,181.270004
26-02-2020,178.869995
27-02-2020,172.149994
28-02-2020,170.399994
02-03-2020,176.759995
03-03-2020,169.369995
04-03-2020,175.690002
05-03-2020,169.600006
06-03-2020,164.080002
09-03-2020,151.210007
10-03-2020,161.339996
11-03-2020,154.570007
12-03-2020,140.589996
13-03-2020,147.779999
16-03-2020,124.300003
17-03-2020,135.419998
18-03-2020,132.240005
19-03-2020,139.460007
20-03-2020,139.350006
23-03-2020,140.520004
24-03-2020,153.639999
25-03-2020,147.059998
26-03-2020,154.729996
27-03-2020,146
30-03-2020,149.850006
31-03-2020,143.979996
01-04-2020,134.059998
02-04-2020,134.320007
03-04-2020,134.309998
06-04-2020,147.550003
07-04-2020,145.070007
08-04-2020,151.119995
09-04-2020,154.550003
13-04-2020,152.5
14-04-2020,157.710007
15-04-2020,155.630005
16-04-2020,157.059998
17-04-2020,162.619995
20-04-2020,162.759995
21-04-2020,150.559998
22-04-2020,154.139999
23-04-2020,151.720001
24-04-2020,153.979996
27-04-2020,157.630005
28-04-2020,154.460007
29-04-2020,160.429993
30-04-2020,161.949997
01-05-2020,156.369995
04-05-2020,161.470001
05-05-2020,163.25
06-05-2020,163.669998
07-05-2020,169.899994
08-05-2020,175.899994
11-05-2020,182.669998
12-05-2020,177.539993
13-05-2020,169.639999
14-05-2020,167
15-05-2020,171.330002
18-05-2020,172.5
19-05-2020,176.039993
20-05-2020,176.929993
21-05-2020,175.259995
22-05-2020,177.850006
26-05-2020,176.520004
27-05-2020,176.600006
28-05-2020,181.100006
29-05-2020,174.789993
01-06-2020,176.360001
02-06-2020,174.229996
03-06-2020,174.990005
04-06-2020,171.440002
05-06-2020,173.880005
08-06-2020,176.550003
09-06-2020,174.559998
