Date,Close
18-12-2019,155.039993
19-12-2019,158.259995
20-12-2019,159.389999
23-12-2019,157.130005
24-12-2019,157.75
26-12-2019,158.5
27-12-2019,158.25
30-12-2019,158.240005
31-12-2019,158.5
02-01-2020,162.570007
03-01-2020,164
06-01-2020,167
07-01-2020,168.5
08-01-2020,173
09-01-2020,177.279999
10-01-2020,175.770004
13-01-2020,179.419998
14-01-2020,179.539993
15-01-2020,182.600006
16-01-2020,181.710007
17-01-2020,181.720001
21-01-2020,181.839996
22-01-2020,183.429993
23-01-2020,185.410004
24-01-2020,184.850006
27-01-2020,182.559998
28-01-2020,184.410004
29-01-2020,182.520004
30-01-2020,183.910004
31-01-2020,180.940002
03-02-2020,182.910004
04-02-2020,185.720001
05-02-2020,177.179993
06-02-2020,179.240005
07-02-2020,179.470001
10-02-2020,183.440002
11-02-2020,181.899994
12-02-2020,184.169998
13-02-2020,197.339996
14-02-2020,197.779999
18-02-2020,196.970001
19-02-2020,198.529999
20-02-2020,194.240005
21-02-2020,185.929993
24-02-2020,180.100006
25-02-2020,178.830002
26-02-2020,180.850006
27-02-2020,175.660004
28-02-2020,179.449997
02-03-2020,180.610001
03-03-2020,175.220001
04-03-2020,179.529999
05-03-2020,172.220001
06-03-2020,165.639999
09-03-2020,142.619995
10-03-2020,147.570007
11-03-2020,137.309998
12-03-2020,122.510002
13-03-2020,134.419998
16-03-2020,110.010002
17-03-2020,111.519997
18-03-2020,104.709999
19-03-2020,117
20-03-2020,117.790001
23-03-2020,108.019997
24-03-2020,129.360001
25-03-2020,136.360001
26-03-2020,141.889999
27-03-2020,131.729996
30-03-2020,139.279999
31-03-2020,133.190002
01-04-2020,125.099998
02-04-2020,116.860001
03-04-2020,113.260002
06-04-2020,122.470001
07-04-2020,127.370003
08-04-2020,139.520004
09-04-2020,141.899994
13-04-2020,142.589996
14-04-2020,143.020004
15-04-2020,134.979996
16-04-2020,136.029999
17-04-2020,146.080002
20-04-2020,142.410004
21-04-2020,134.839996
22-04-2020,141.029999
23-04-2020,139.779999
24-04-2020,145.350006
27-04-2020,151.990005
28-04-2020,155.009995
29-04-2020,169.660004
30-04-2020,168.630005
01-05-2020,160.559998
04-05-2020,159.940002
05-05-2020,171.419998
06-05-2020,175.210007
07-05-2020,188.529999
08-05-2020,184.25
11-05-2020,183.539993
12-05-2020,179.25
13-05-2020,175.919998
14-05-2020,181.029999
15-05-2020,183.619995
18-05-2020,188.020004
19-05-2020,188.660004
20-05-2020,190.860001
21-05-2020,190.449997
22-05-2020,194.289993
26-05-2020,190.300003
27-05-2020,193.740005
28-05-2020,192.190002
29-05-2020,199.940002
01-06-2020,213.220001
02-06-2020,211.910004
03-06-2020,210.160004
04-06-2020,207.169998
05-06-2020,211.759995
08-06-2020,214.270004
09-06-2020,208.259995
